date,sku_id,sku_name,category,unit_of_measure,units_sold,unit_price_usd,revenue_usd,expiry_days,promo_flag
2025-08-06,2002,Donut_Glazed,Bakery,each,177,1.7,300.9,2,False
2025-08-07,2002,Donut_Glazed,Bakery,each,76,1.7,129.2,2,False
2025-08-08,2002,Donut_Glazed,Bakery,each,135,1.6,216.0,2,True
2025-08-09,2002,Donut_Glazed,Bakery,each,153,1.6,244.8,2,False
2025-08-10,2002,Donut_Glazed,Bakery,each,152,1.6,243.2,2,False
2025-08-11,2002,Donut_Glazed,Bakery,each,102,1.6,163.2,2,False
2025-08-12,2002,Donut_Glazed,Bakery,each,121,1.6,193.6,2,False
2025-08-13,2002,Donut_Glazed,Bakery,each,150,1.45,217.5,2,True
2025-08-14,2002,Donut_Glazed,Bakery,each,172,1.45,249.4,2,False
2025-08-15,2002,Donut_Glazed,Bakery,each,191,1.45,276.95,2,False
2025-08-16,2002,Donut_Glazed,Bakery,each,177,1.27,224.79,2,True
2025-08-17,2002,Donut_Glazed,Bakery,each,131,1.27,166.37,2,False
2025-08-18,2002,Donut_Glazed,Bakery,each,91,1.15,104.65,2,True
2025-08-19,2002,Donut_Glazed,Bakery,each,129,1.15,148.35,2,False
2025-08-20,2002,Donut_Glazed,Bakery,each,218,1.73,377.14,2,False
2025-08-21,2002,Donut_Glazed,Bakery,each,60,1.73,103.8,2,False
2025-08-22,2002,Donut_Glazed,Bakery,each,203,1.73,351.19,2,False
2025-08-23,2002,Donut_Glazed,Bakery,each,153,1.48,226.44,2,True
2025-08-24,2002,Donut_Glazed,Bakery,each,94,1.48,139.12,2,False
2025-08-25,2002,Donut_Glazed,Bakery,each,267,1.48,395.16,2,False
2025-08-26,2002,Donut_Glazed,Bakery,each,152,1.48,224.96,2,False
2025-08-27,2002,Donut_Glazed,Bakery,each,141,1.53,215.73,2,False
2025-08-28,2002,Donut_Glazed,Bakery,each,126,1.53,192.78,2,False
2025-08-29,2002,Donut_Glazed,Bakery,each,111,1.53,169.83,2,False
2025-08-30,2002,Donut_Glazed,Bakery,each,156,1.35,210.6,2,True
2025-08-31,2002,Donut_Glazed,Bakery,each,224,1.35,302.4,2,False
2025-09-01,2002,Donut_Glazed,Bakery,each,97,1.35,130.95,2,False
2025-09-02,2002,Donut_Glazed,Bakery,each,147,1.35,198.45,2,False
2025-09-03,2002,Donut_Glazed,Bakery,each,168,1.49,250.32,2,True
2025-09-04,2002,Donut_Glazed,Bakery,each,161,1.49,239.89,2,False
2025-09-05,2002,Donut_Glazed,Bakery,each,108,1.49,160.92,2,False
2025-09-06,2002,Donut_Glazed,Bakery,each,159,1.49,236.91,2,False
2025-09-07,2002,Donut_Glazed,Bakery,each,206,1.49,306.94,2,False
2025-09-08,2002,Donut_Glazed,Bakery,each,214,1.49,318.86,2,False
2025-09-09,2002,Donut_Glazed,Bakery,each,163,1.49,242.87,2,False
2025-09-10,2002,Donut_Glazed,Bakery,each,144,1.52,218.88,2,True
2025-09-11,2002,Donut_Glazed,Bakery,each,134,1.52,203.68,2,False
2025-09-12,2002,Donut_Glazed,Bakery,each,68,1.52,103.36,2,False
2025-09-13,2002,Donut_Glazed,Bakery,each,217,1.52,329.84,2,False
2025-09-14,2002,Donut_Glazed,Bakery,each,127,1.52,193.04,2,False
2025-09-15,2002,Donut_Glazed,Bakery,each,220,1.4,308.0,2,True
2025-09-16,2002,Donut_Glazed,Bakery,each,92,1.4,128.8,2,False
2025-09-17,2002,Donut_Glazed,Bakery,each,150,1.56,234.0,2,False
2025-09-18,2002,Donut_Glazed,Bakery,each,128,1.56,199.68,2,False
2025-09-19,2002,Donut_Glazed,Bakery,each,144,1.56,224.64,2,False
2025-09-20,2002,Donut_Glazed,Bakery,each,186,1.56,290.16,2,False
2025-09-21,2002,Donut_Glazed,Bakery,each,111,1.56,173.16,2,False
2025-09-22,2002,Donut_Glazed,Bakery,each,156,1.56,243.36,2,False
2025-09-23,2002,Donut_Glazed,Bakery,each,144,1.56,224.64,2,False
2025-09-24,2002,Donut_Glazed,Bakery,each,104,1.72,178.88,2,False
2025-09-25,2002,Donut_Glazed,Bakery,each,181,1.72,311.32,2,False
2025-09-26,2002,Donut_Glazed,Bakery,each,177,1.72,304.44,2,False
2025-09-27,2002,Donut_Glazed,Bakery,each,138,1.72,237.36,2,False
2025-09-28,2002,Donut_Glazed,Bakery,each,122,1.72,209.84,2,False
2025-09-29,2002,Donut_Glazed,Bakery,each,133,1.72,228.76,2,False
2025-09-30,2002,Donut_Glazed,Bakery,each,148,1.72,254.56,2,False
2025-10-01,2002,Donut_Glazed,Bakery,each,166,1.63,270.58,2,False
2025-10-02,2002,Donut_Glazed,Bakery,each,169,1.44,243.36,2,True
2025-10-03,2002,Donut_Glazed,Bakery,each,133,1.44,191.52,2,False
2025-10-04,2002,Donut_Glazed,Bakery,each,89,1.44,128.16,2,False
2025-10-05,2002,Donut_Glazed,Bakery,each,137,1.44,197.28,2,False
2025-10-06,2002,Donut_Glazed,Bakery,each,145,1.44,208.8,2,False
2025-10-07,2002,Donut_Glazed,Bakery,each,160,1.44,230.4,2,False
2025-10-08,2002,Donut_Glazed,Bakery,each,109,1.69,184.21,2,False
2025-10-09,2002,Donut_Glazed,Bakery,each,204,1.57,320.28,2,True
2025-10-10,2002,Donut_Glazed,Bakery,each,153,1.57,240.21,2,False
2025-10-11,2002,Donut_Glazed,Bakery,each,169,1.57,265.33,2,False
2025-10-12,2002,Donut_Glazed,Bakery,each,80,1.57,125.6,2,False
2025-10-13,2002,Donut_Glazed,Bakery,each,251,1.57,394.07,2,False
2025-10-14,2002,Donut_Glazed,Bakery,each,169,1.35,228.15,2,True
2025-10-15,2002,Donut_Glazed,Bakery,each,88,1.39,122.32,2,True
2024-10-16,2003,Muffin_Blueberry,Bakery,each,106,3.53,374.18,5,False
2024-10-17,2003,Muffin_Blueberry,Bakery,each,210,3.53,741.3,5,False
2024-10-18,2003,Muffin_Blueberry,Bakery,each,215,3.22,692.3,5,True
2024-10-19,2003,Muffin_Blueberry,Bakery,each,164,3.22,528.08,5,False
2024-10-20,2003,Muffin_Blueberry,Bakery,each,192,3.22,618.24,5,False
2024-10-21,2003,Muffin_Blueberry,Bakery,each,182,3.22,586.04,5,False
2024-10-22,2003,Muffin_Blueberry,Bakery,each,112,2.99,334.88,5,True
2024-10-23,2003,Muffin_Blueberry,Bakery,each,176,3.14,552.64,5,False
2024-10-24,2003,Muffin_Blueberry,Bakery,each,180,3.14,565.2,5,False
2024-10-25,2003,Muffin_Blueberry,Bakery,each,65,3.14,204.1,5,False
2024-10-26,2003,Muffin_Blueberry,Bakery,each,134,3.14,420.76,5,False
2024-10-27,2003,Muffin_Blueberry,Bakery,each,187,3.14,587.18,5,False
2024-10-28,2003,Muffin_Blueberry,Bakery,each,178,3.14,558.92,5,False
2024-10-29,2003,Muffin_Blueberry,Bakery,each,154,3.14,483.56,5,False
2024-10-30,2003,Muffin_Blueberry,Bakery,each,102,3.51,358.02,5,False
2024-10-31,2003,Muffin_Blueberry,Bakery,each,195,3.51,684.45,5,False
2024-11-01,2003,Muffin_Blueberry,Bakery,each,186,3.0,558.0,5,True
2024-11-02,2003,Muffin_Blueberry,Bakery,each,155,3.0,465.0,5,False
2024-11-03,2003,Muffin_Blueberry,Bakery,each,159,3.0,477.0,5,False
2024-11-04,2003,Muffin_Blueberry,Bakery,each,113,3.0,339.0,5,False
2024-11-05,2003,Muffin_Blueberry,Bakery,each,46,3.0,138.0,5,False
2024-11-06,2003,Muffin_Blueberry,Bakery,each,244,3.43,836.92,5,False
2024-11-07,2003,Muffin_Blueberry,Bakery,each,132,3.43,452.76,5,False
2024-11-08,2003,Muffin_Blueberry,Bakery,each,138,3.43,473.34,5,False
2024-11-09,2003,Muffin_Blueberry,Bakery,each,121,3.43,415.03,5,False
2024-11-10,2003,Muffin_Blueberry,Bakery,each,120,3.02,362.4,5,True
2024-11-11,2003,Muffin_Blueberry,Bakery,each,136,3.02,410.72,5,False
2024-11-12,2003,Muffin_Blueberry,Bakery,each,183,3.02,552.66,5,False
2024-11-13,2003,Muffin_Blueberry,Bakery,each,118,3.37,397.66,5,False
2024-11-14,2003,Muffin_Blueberry,Bakery,each,155,3.37,522.35,5,False
2024-11-15,2003,Muffin_Blueberry,Bakery,each,212,3.37,714.44,5,False
2024-11-16,2003,Muffin_Blueberry,Bakery,each,131,3.37,441.47,5,False
2024-11-17,2003,Muffin_Blueberry,Bakery,each,104,3.37,350.48,5,False
2024-11-18,2003,Muffin_Blueberry,Bakery,each,174,3.37,586.38,5,False
2024-11-19,2003,Muffin_Blueberry,Bakery,each,137,3.37,461.69,5,False
2024-11-20,2003,Muffin_Blueberry,Bakery,each,228,3.37,768.36,5,False
2024-11-21,2003,Muffin_Blueberry,Bakery,each,147,3.07,451.29,5,True
2024-11-22,2003,Muffin_Blueberry,Bakery,each,144,3.07,442.08,5,False
2024-11-23,2003,Muffin_Blueberry,Bakery,each,164,3.07,503.48,5,False
2024-11-24,2003,Muffin_Blueberry,Bakery,each,104,3.07,319.28,5,False
2024-11-25,2003,Muffin_Blueberry,Bakery,each,160,3.07,491.2,5,False
2024-11-26,2003,Muffin_Blueberry,Bakery,each,137,2.64,361.68,5,True
2024-11-27,2003,Muffin_Blueberry,Bakery,each,155,3.14,486.7,5,False
2024-11-28,2003,Muffin_Blueberry,Bakery,each,153,3.14,480.42,5,False
2024-11-29,2003,Muffin_Blueberry,Bakery,each,104,3.14,326.56,5,False
2024-11-30,2003,Muffin_Blueberry,Bakery,each,158,3.14,496.12,5,False
2024-12-01,2003,Muffin_Blueberry,Bakery,each,151,3.14,474.14,5,False
2024-12-02,2003,Muffin_Blueberry,Bakery,each,120,3.14,376.8,5,False
2024-12-03,2003,Muffin_Blueberry,Bakery,each,168,3.14,527.52,5,False
2024-12-04,2003,Muffin_Blueberry,Bakery,each,173,3.5,605.5,5,False
2024-12-05,2003,Muffin_Blueberry,Bakery,each,123,3.5,430.5,5,False
2024-12-06,2003,Muffin_Blueberry,Bakery,each,115,3.5,402.5,5,False
2024-12-07,2003,Muffin_Blueberry,Bakery,each,119,3.5,416.5,5,False
2024-12-08,2003,Muffin_Blueberry,Bakery,each,112,3.2,358.4,5,True
2024-12-09,2003,Muffin_Blueberry,Bakery,each,157,3.2,502.4,5,False
2024-12-10,2003,Muffin_Blueberry,Bakery,each,107,3.2,342.4,5,False
2024-12-11,2003,Muffin_Blueberry,Bakery,each,147,3.21,471.87,5,False
2024-12-12,2003,Muffin_Blueberry,Bakery,each,107,3.21,343.47,5,False
2024-12-13,2003,Muffin_Blueberry,Bakery,each,112,3.21,359.52,5,False
2024-12-14,2003,Muffin_Blueberry,Bakery,each,162,2.88,466.56,5,True
2024-12-15,2003,Muffin_Blueberry,Bakery,each,132,2.88,380.16,5,False
2024-12-16,2003,Muffin_Blueberry,Bakery,each,168,2.88,483.84,5,False
2024-12-17,2003,Muffin_Blueberry,Bakery,each,95,2.88,273.6,5,False
2024-12-18,2003,Muffin_Blueberry,Bakery,each,162,3.55,575.1,5,False
2024-12-19,2003,Muffin_Blueberry,Bakery,each,142,3.55,504.1,5,False
2024-12-20,2003,Muffin_Blueberry,Bakery,each,75,3.55,266.25,5,False
2024-12-21,2003,Muffin_Blueberry,Bakery,each,160,3.55,568.0,5,False
2024-12-22,2003,Muffin_Blueberry,Bakery,each,89,3.55,315.95,5,False
2024-12-23,2003,Muffin_Blueberry,Bakery,each,203,3.15,639.45,5,True
2024-12-24,2003,Muffin_Blueberry,Bakery,each,134,3.15,422.1,5,False
2024-12-25,2003,Muffin_Blueberry,Bakery,each,103,3.19,328.57,5,False
2024-12-26,2003,Muffin_Blueberry,Bakery,each,112,3.19,357.28,5,False
2024-12-27,2003,Muffin_Blueberry,Bakery,each,180,3.03,545.4,5,True
2024-12-28,2003,Muffin_Blueberry,Bakery,each,144,3.03,436.32,5,False
2024-12-29,2003,Muffin_Blueberry,Bakery,each,190,3.03,575.7,5,False
2024-12-30,2003,Muffin_Blueberry,Bakery,each,198,3.03,599.94,5,False
2024-12-31,2003,Muffin_Blueberry,Bakery,each,226,3.03,684.78,5,False
2025-01-01,2003,Muffin_Blueberry,Bakery,each,214,3.36,719.04,5,False
2025-01-02,2003,Muffin_Blueberry,Bakery,each,155,3.36,520.8,5,False
2025-01-03,2003,Muffin_Blueberry,Bakery,each,57,3.36,191.52,5,False
2025-01-04,2003,Muffin_Blueberry,Bakery,each,153,3.36,514.08,5,False
2025-01-05,2003,Muffin_Blueberry,Bakery,each,171,3.36,574.56,5,False
2025-01-06,2003,Muffin_Blueberry,Bakery,each,169,3.36,567.84,5,False
2025-01-07,2003,Muffin_Blueberry,Bakery,each,160,3.36,537.6,5,False
2025-01-08,2003,Muffin_Blueberry,Bakery,each,199,3.19,634.81,5,False
2025-01-09,2003,Muffin_Blueberry,Bakery,each,225,2.96,666.0,5,True
2025-01-10,2003,Muffin_Blueberry,Bakery,each,136,2.96,402.56,5,False
2025-01-11,2003,Muffin_Blueberry,Bakery,each,173,2.96,512.08,5,False
2025-01-12,2003,Muffin_Blueberry,Bakery,each,201,2.96,594.96,5,False
2025-01-13,2003,Muffin_Blueberry,Bakery,each,236,2.96,698.56,5,False
2025-01-14,2003,Muffin_Blueberry,Bakery,each,62,2.53,156.86,5,True
2025-01-15,2003,Muffin_Blueberry,Bakery,each,182,3.18,578.76,5,False
2025-01-16,2003,Muffin_Blueberry,Bakery,each,189,3.18,601.02,5,False
2025-01-17,2003,Muffin_Blueberry,Bakery,each,192,2.74,526.08,5,True
2025-01-18,2003,Muffin_Blueberry,Bakery,each,119,2.74,326.06,5,False
2025-01-19,2003,Muffin_Blueberry,Bakery,each,168,2.74,460.32,5,False
2025-01-20,2003,Muffin_Blueberry,Bakery,each,89,2.74,243.86,5,False
2025-01-21,2003,Muffin_Blueberry,Bakery,each,147,2.74,402.78,5,False
2025-01-22,2003,Muffin_Blueberry,Bakery,each,193,3.32,640.76,5,True
2025-01-23,2003,Muffin_Blueberry,Bakery,each,118,3.32,391.76,5,False
2025-01-24,2003,Muffin_Blueberry,Bakery,each,161,3.32,534.52,5,False
2025-01-25,2003,Muffin_Blueberry,Bakery,each,177,3.32,587.64,5,False
2025-01-26,2003,Muffin_Blueberry,Bakery,each,53,3.32,175.96,5,False
2025-01-27,2003,Muffin_Blueberry,Bakery,each,55,3.32,182.6,5,False
2025-01-28,2003,Muffin_Blueberry,Bakery,each,113,3.32,375.16,5,False
2025-01-29,2003,Muffin_Blueberry,Bakery,each,128,3.39,433.92,5,False
2025-01-30,2003,Muffin_Blueberry,Bakery,each,108,3.39,366.12,5,False
2025-01-31,2003,Muffin_Blueberry,Bakery,each,79,3.39,267.81,5,False
2025-02-01,2003,Muffin_Blueberry,Bakery,each,183,3.39,620.37,5,False
2025-02-02,2003,Muffin_Blueberry,Bakery,each,115,3.02,347.3,5,True
2025-02-03,2003,Muffin_Blueberry,Bakery,each,129,3.02,389.58,5,False
2025-02-04,2003,Muffin_Blueberry,Bakery,each,104,3.02,314.08,5,False
2025-02-05,2003,Muffin_Blueberry,Bakery,each,164,3.46,567.44,5,False
2025-02-06,2003,Muffin_Blueberry,Bakery,each,189,3.46,653.94,5,False
2025-02-07,2003,Muffin_Blueberry,Bakery,each,195,3.08,600.6,5,True
2025-02-08,2003,Muffin_Blueberry,Bakery,each,144,3.08,443.52,5,False
2025-02-09,2003,Muffin_Blueberry,Bakery,each,170,3.08,523.6,5,False
2025-02-10,2003,Muffin_Blueberry,Bakery,each,147,3.08,452.76,5,False
2025-02-11,2003,Muffin_Blueberry,Bakery,each,150,3.08,462.0,5,False
2025-02-12,2003,Muffin_Blueberry,Bakery,each,160,3.25,520.0,5,False
2025-02-13,2003,Muffin_Blueberry,Bakery,each,99,2.95,292.05,5,True
2025-02-14,2003,Muffin_Blueberry,Bakery,each,154,2.95,454.3,5,False
2025-02-15,2003,Muffin_Blueberry,Bakery,each,128,2.95,377.6,5,False
2025-02-16,2003,Muffin_Blueberry,Bakery,each,164,2.95,483.8,5,False
2025-02-17,2003,Muffin_Blueberry,Bakery,each,192,2.95,566.4,5,False
2025-02-18,2003,Muffin_Blueberry,Bakery,each,188,2.71,509.48,5,True
2025-02-19,2003,Muffin_Blueberry,Bakery,each,105,3.17,332.85,5,True
2025-02-20,2003,Muffin_Blueberry,Bakery,each,180,3.17,570.6,5,False
2025-02-21,2003,Muffin_Blueberry,Bakery,each,189,2.94,555.66,5,True
2025-02-22,2003,Muffin_Blueberry,Bakery,each,183,2.94,538.02,5,False
2025-02-23,2003,Muffin_Blueberry,Bakery,each,228,2.94,670.32,5,False
2025-02-24,2003,Muffin_Blueberry,Bakery,each,148,2.94,435.12,5,False
2025-02-25,2003,Muffin_Blueberry,Bakery,each,138,2.94,405.72,5,False
2025-02-26,2003,Muffin_Blueberry,Bakery,each,176,3.49,614.24,5,False
2025-02-27,2003,Muffin_Blueberry,Bakery,each,182,2.98,542.36,5,True
2025-02-28,2003,Muffin_Blueberry,Bakery,each,188,2.98,560.24,5,False
2025-03-01,2003,Muffin_Blueberry,Bakery,each,157,2.98,467.86,5,False
2025-03-02,2003,Muffin_Blueberry,Bakery,each,112,2.98,333.76,5,False
2025-03-03,2003,Muffin_Blueberry,Bakery,each,132,2.98,393.36,5,False
2025-03-04,2003,Muffin_Blueberry,Bakery,each,153,2.98,455.94,5,False
2025-03-05,2003,Muffin_Blueberry,Bakery,each,183,3.48,636.84,5,False
2025-03-06,2003,Muffin_Blueberry,Bakery,each,159,3.48,553.32,5,False
2025-03-07,2003,Muffin_Blueberry,Bakery,each,125,3.48,435.0,5,False
2025-03-08,2003,Muffin_Blueberry,Bakery,each,123,3.48,428.04,5,False
2025-03-09,2003,Muffin_Blueberry,Bakery,each,128,3.48,445.44,5,False
2025-03-10,2003,Muffin_Blueberry,Bakery,each,66,3.48,229.68,5,False
2025-03-11,2003,Muffin_Blueberry,Bakery,each,139,3.48,483.72,5,False
2025-03-12,2003,Muffin_Blueberry,Bakery,each,103,3.41,351.23,5,False
2025-03-13,2003,Muffin_Blueberry,Bakery,each,140,2.9,406.0,5,True
2025-03-14,2003,Muffin_Blueberry,Bakery,each,271,2.9,785.9,5,False
2025-03-15,2003,Muffin_Blueberry,Bakery,each,158,2.57,406.06,5,True
2025-03-16,2003,Muffin_Blueberry,Bakery,each,61,2.57,156.77,5,False
2025-03-17,2003,Muffin_Blueberry,Bakery,each,131,2.57,336.67,5,False
2025-03-18,2003,Muffin_Blueberry,Bakery,each,171,2.57,439.47,5,False
2025-03-19,2003,Muffin_Blueberry,Bakery,each,154,3.24,498.96,5,False
2025-03-20,2003,Muffin_Blueberry,Bakery,each,219,3.24,709.56,5,False
2025-03-21,2003,Muffin_Blueberry,Bakery,each,176,3.24,570.24,5,False
2025-03-22,2003,Muffin_Blueberry,Bakery,each,153,3.24,495.72,5,False
2025-03-23,2003,Muffin_Blueberry,Bakery,each,177,3.24,573.48,5,False
2025-03-24,2003,Muffin_Blueberry,Bakery,each,176,3.24,570.24,5,False
2025-03-25,2003,Muffin_Blueberry,Bakery,each,81,3.24,262.44,5,False
2025-03-26,2003,Muffin_Blueberry,Bakery,each,194,3.54,686.76,5,False
2025-03-27,2003,Muffin_Blueberry,Bakery,each,125,3.54,442.5,5,False
2025-03-28,2003,Muffin_Blueberry,Bakery,each,207,3.22,666.54,5,True
2025-03-29,2003,Muffin_Blueberry,Bakery,each,140,3.22,450.8,5,False
2025-03-30,2003,Muffin_Blueberry,Bakery,each,153,3.22,492.66,5,False
2025-03-31,2003,Muffin_Blueberry,Bakery,each,159,3.22,511.98,5,False
2025-04-01,2003,Muffin_Blueberry,Bakery,each,104,3.22,334.88,5,False
2025-04-02,2003,Muffin_Blueberry,Bakery,each,155,3.27,506.85,5,False
2025-04-03,2003,Muffin_Blueberry,Bakery,each,74,3.27,241.98,5,False
2025-04-04,2003,Muffin_Blueberry,Bakery,each,198,3.08,609.84,5,True
2025-04-05,2003,Muffin_Blueberry,Bakery,each,151,3.08,465.08,5,False
2025-04-06,2003,Muffin_Blueberry,Bakery,each,184,3.08,566.72,5,False
2025-04-07,2003,Muffin_Blueberry,Bakery,each,150,3.08,462.0,5,False
2025-04-08,2003,Muffin_Blueberry,Bakery,each,93,3.08,286.44,5,False
2025-04-09,2003,Muffin_Blueberry,Bakery,each,155,3.06,474.3,5,True
2025-04-10,2003,Muffin_Blueberry,Bakery,each,128,2.79,357.12,5,True
2025-04-11,2003,Muffin_Blueberry,Bakery,each,148,2.56,378.88,5,True
2025-04-12,2003,Muffin_Blueberry,Bakery,each,135,2.56,345.6,5,False
2025-04-13,2003,Muffin_Blueberry,Bakery,each,239,2.56,611.84,5,False
2025-04-14,2003,Muffin_Blueberry,Bakery,each,160,2.56,409.6,5,False
2025-04-15,2003,Muffin_Blueberry,Bakery,each,137,2.43,332.91,5,True
2025-04-16,2003,Muffin_Blueberry,Bakery,each,111,3.41,378.51,5,False
2025-04-17,2003,Muffin_Blueberry,Bakery,each,138,2.91,401.58,5,True
2025-04-18,2003,Muffin_Blueberry,Bakery,each,136,2.91,395.76,5,False
2025-04-19,2003,Muffin_Blueberry,Bakery,each,165,2.91,480.15,5,False
2025-04-20,2003,Muffin_Blueberry,Bakery,each,133,2.91,387.03,5,False
2025-04-21,2003,Muffin_Blueberry,Bakery,each,151,2.91,439.41,5,False
2025-04-22,2003,Muffin_Blueberry,Bakery,each,129,2.91,375.39,5,False
2025-04-23,2003,Muffin_Blueberry,Bakery,each,153,3.44,526.32,5,False
2025-04-24,2003,Muffin_Blueberry,Bakery,each,171,3.14,536.94,5,True
2025-04-25,2003,Muffin_Blueberry,Bakery,each,131,3.14,411.34,5,False
2025-04-26,2003,Muffin_Blueberry,Bakery,each,83,3.14,260.62,5,False
2025-04-27,2003,Muffin_Blueberry,Bakery,each,153,2.77,423.81,5,True
2025-04-28,2003,Muffin_Blueberry,Bakery,each,135,2.77,373.95,5,False
2025-04-29,2003,Muffin_Blueberry,Bakery,each,247,2.77,684.19,5,False
2025-04-30,2003,Muffin_Blueberry,Bakery,each,95,3.1,294.5,5,True
2025-05-01,2003,Muffin_Blueberry,Bakery,each,184,3.1,570.4,5,False
2025-05-02,2003,Muffin_Blueberry,Bakery,each,151,3.1,468.1,5,False
2025-05-03,2003,Muffin_Blueberry,Bakery,each,61,3.1,189.1,5,False
2025-05-04,2003,Muffin_Blueberry,Bakery,each,120,3.1,372.0,5,False
2025-05-05,2003,Muffin_Blueberry,Bakery,each,207,3.1,641.7,5,False
2025-05-06,2003,Muffin_Blueberry,Bakery,each,143,3.1,443.3,5,False
2025-05-07,2003,Muffin_Blueberry,Bakery,each,100,3.61,361.0,5,False
2025-05-08,2003,Muffin_Blueberry,Bakery,each,198,3.61,714.78,5,False
2025-05-09,2003,Muffin_Blueberry,Bakery,each,202,3.61,729.22,5,False
2025-05-10,2003,Muffin_Blueberry,Bakery,each,101,3.61,364.61,5,False
2025-05-11,2003,Muffin_Blueberry,Bakery,each,194,3.61,700.34,5,False
2025-05-12,2003,Muffin_Blueberry,Bakery,each,111,3.21,356.31,5,True
2025-05-13,2003,Muffin_Blueberry,Bakery,each,226,3.21,725.46,5,False
2025-05-14,2003,Muffin_Blueberry,Bakery,each,198,3.55,702.9,5,False
2025-05-15,2003,Muffin_Blueberry,Bakery,each,130,3.55,461.5,5,False
2025-05-16,2003,Muffin_Blueberry,Bakery,each,156,3.55,553.8,5,False
2025-05-17,2003,Muffin_Blueberry,Bakery,each,180,3.55,639.0,5,False
2025-05-18,2003,Muffin_Blueberry,Bakery,each,146,3.55,518.3,5,False
2025-05-19,2003,Muffin_Blueberry,Bakery,each,181,3.24,586.44,5,True
2025-05-20,2003,Muffin_Blueberry,Bakery,each,119,3.24,385.56,5,False
2025-05-21,2003,Muffin_Blueberry,Bakery,each,254,3.35,850.9,5,False
2025-05-22,2003,Muffin_Blueberry,Bakery,each,87,3.35,291.45,5,False
2025-05-23,2003,Muffin_Blueberry,Bakery,each,159,3.35,532.65,5,False
2025-05-24,2003,Muffin_Blueberry,Bakery,each,187,3.35,626.45,5,False
2025-05-25,2003,Muffin_Blueberry,Bakery,each,179,3.35,599.65,5,False
2025-05-26,2003,Muffin_Blueberry,Bakery,each,217,3.35,726.95,5,False
2025-05-27,2003,Muffin_Blueberry,Bakery,each,224,3.35,750.4,5,False
2025-05-28,2003,Muffin_Blueberry,Bakery,each,172,3.49,600.28,5,False
2025-05-29,2003,Muffin_Blueberry,Bakery,each,151,3.49,526.99,5,False
2025-05-30,2003,Muffin_Blueberry,Bakery,each,174,3.49,607.26,5,False
2025-05-31,2003,Muffin_Blueberry,Bakery,each,98,3.49,342.02,5,False
2025-06-01,2003,Muffin_Blueberry,Bakery,each,173,3.49,603.77,5,False
2025-06-02,2003,Muffin_Blueberry,Bakery,each,110,3.49,383.9,5,False
2025-06-03,2003,Muffin_Blueberry,Bakery,each,82,3.21,263.22,5,True
2025-06-04,2003,Muffin_Blueberry,Bakery,each,136,3.61,490.96,5,False
2025-06-05,2003,Muffin_Blueberry,Bakery,each,229,3.61,826.69,5,False
2025-06-06,2003,Muffin_Blueberry,Bakery,each,154,3.61,555.94,5,False
2025-06-07,2003,Muffin_Blueberry,Bakery,each,112,3.61,404.32,5,False
2025-06-08,2003,Muffin_Blueberry,Bakery,each,138,3.61,498.18,5,False
2025-06-09,2003,Muffin_Blueberry,Bakery,each,145,3.61,523.45,5,False
2025-06-10,2003,Muffin_Blueberry,Bakery,each,132,3.61,476.52,5,False
2025-06-11,2003,Muffin_Blueberry,Bakery,each,168,3.29,552.72,5,False
2025-06-12,2003,Muffin_Blueberry,Bakery,each,156,3.29,513.24,5,False
2025-06-13,2003,Muffin_Blueberry,Bakery,each,131,3.29,430.99,5,False
2025-06-14,2003,Muffin_Blueberry,Bakery,each,162,3.29,532.98,5,False
2025-06-15,2003,Muffin_Blueberry,Bakery,each,202,2.81,567.62,5,True
2025-06-16,2003,Muffin_Blueberry,Bakery,each,128,2.81,359.68,5,False
2025-06-17,2003,Muffin_Blueberry,Bakery,each,105,2.81,295.05,5,False
2025-06-18,2003,Muffin_Blueberry,Bakery,each,185,2.94,543.9,5,True
2025-06-19,2003,Muffin_Blueberry,Bakery,each,115,2.94,338.1,5,False
2025-06-20,2003,Muffin_Blueberry,Bakery,each,133,2.94,391.02,5,False
2025-06-21,2003,Muffin_Blueberry,Bakery,each,140,2.94,411.6,5,False
2025-06-22,2003,Muffin_Blueberry,Bakery,each,219,2.94,643.86,5,False
2025-06-23,2003,Muffin_Blueberry,Bakery,each,122,2.94,358.68,5,False
2025-06-24,2003,Muffin_Blueberry,Bakery,each,167,2.94,490.98,5,False
2025-06-25,2003,Muffin_Blueberry,Bakery,each,141,3.5,493.5,5,False
2025-06-26,2003,Muffin_Blueberry,Bakery,each,113,3.5,395.5,5,False
2025-06-27,2003,Muffin_Blueberry,Bakery,each,146,3.5,511.0,5,False
2025-06-28,2003,Muffin_Blueberry,Bakery,each,193,3.5,675.5,5,False
2025-06-29,2003,Muffin_Blueberry,Bakery,each,182,3.5,637.0,5,False
2025-06-30,2003,Muffin_Blueberry,Bakery,each,92,3.26,299.92,5,True
2025-07-01,2003,Muffin_Blueberry,Bakery,each,141,3.26,459.66,5,False
2025-07-02,2003,Muffin_Blueberry,Bakery,each,156,3.56,555.36,5,False
2025-07-03,2003,Muffin_Blueberry,Bakery,each,143,3.56,509.08,5,False
2025-07-04,2003,Muffin_Blueberry,Bakery,each,184,3.56,655.04,5,False
2025-07-05,2003,Muffin_Blueberry,Bakery,each,201,3.56,715.56,5,False
2025-07-06,2003,Muffin_Blueberry,Bakery,each,112,3.56,398.72,5,False
